Year	Month	Day	ARROW_obs
1953	4	2	7385
1953	4	3	7976
1953	4	4	8175
1953	4	5	7884
1953	4	6	8077
1953	4	7	7339
1953	4	8	7781
1953	4	9	8624
1953	4	10	7384
1953	4	11	8781
1953	4	12	7876
1953	4	13	7278
1953	4	14	7373
1953	4	15	7273
1953	4	16	6954
1953	4	17	8069
1953	4	18	8037
1953	4	19	8931
1953	4	20	11629
1953	4	21	16033
1953	4	22	17657
1953	4	23	20334
1953	4	24	19636
1953	4	25	19480
1953	4	26	20669
1953	4	27	24575
1953	4	28	33456
1953	4	29	36079
1953	4	30	35007
1953	5	1	35162
1953	5	2	36207
1953	5	3	28859
1953	5	4	35435
1953	5	5	45235
1953	5	6	58448
1953	5	7	70159
1953	5	8	71231
1953	5	9	61615
1953	5	10	53035
1953	5	11	48605
1953	5	12	49871
1953	5	13	56736
1953	5	14	65537
1953	5	15	76019
1953	5	16	82042
1953	5	17	83300
1953	5	18	89397
1953	5	19	100319
1953	5	20	98899
1953	5	21	80934
1953	5	22	72042
1953	5	23	63693
1953	5	24	62766
1953	5	25	60513
1953	5	26	65838
1953	5	27	70710
1953	5	28	75424
1953	5	29	86029
1953	5	30	94090
1953	5	31	95424
1953	6	1	98466
1953	6	2	100641
1953	6	3	102351
1953	6	4	108052
1953	6	5	116567
1953	6	6	114086
1953	6	7	119693
1953	6	8	119958
1953	6	9	119220
1953	6	10	117964
1953	6	11	120147
1953	6	12	132375
1953	6	13	156575
1953	6	14	161462
1953	6	15	136231
1953	6	16	122881
1953	6	17	117765
1953	6	18	109445
1953	6	19	93914
1953	6	20	87319
1953	6	21	77947
1953	6	22	79539
1953	6	23	80289
1953	6	24	76030
1953	6	25	78978
1953	6	26	80254
1953	6	27	88224
1953	6	28	93791
1953	6	29	96939
1953	6	30	97624
1953	7	1	100823
1953	7	2	97677
1953	7	3	95245
1953	7	4	91284
1953	7	5	83527
1953	7	6	84992
1953	7	7	91852
1953	7	8	100908
1953	7	9	106891
1953	7	10	110530
1953	7	11	115572
1953	7	12	123270
1953	7	13	137037
1953	7	14	153961
1953	7	15	139653
1953	7	16	130311
1953	7	17	113528
1953	7	18	109704
1953	7	19	111065
1953	7	20	96710
1953	7	21	84018
1953	7	22	81443
1953	7	23	80178
1953	7	24	72934
1953	7	25	65409
1953	7	26	64158
1953	7	27	64521
1953	7	28	61110
1953	7	29	59441
1953	7	30	61794
1953	7	31	63721
1953	8	1	61704
1953	8	2	55039
1953	8	3	55977
1953	8	4	57757
1953	8	5	61057
1953	8	6	64394
1953	8	7	68329
1953	8	8	73217
1953	8	9	70619
1953	8	10	69310
1953	8	11	66902
1953	8	12	63010
1953	8	13	59789
1953	8	14	58185
1953	8	15	54723
1953	8	16	60780
1953	8	17	67100
1953	8	18	64109
1953	8	19	60148
1953	8	20	75103
1953	8	21	73699
1953	8	22	58816
1953	8	23	58714
1953	8	24	61252
1953	8	25	53425
1953	8	26	52729
1953	8	27	51481
1953	8	28	46892
1953	8	29	44001
1953	8	30	47798
1953	8	31	51298
1953	9	1	52318
1953	9	2	49083
1953	9	3	45617
1953	9	4	45807
1953	9	5	44740
1953	9	6	45415
1953	9	7	42548
1953	9	8	42234
1953	9	9	37664
1953	9	10	37262
1953	9	11	37197
1953	9	12	40378
1953	9	13	46110
1953	9	14	40630
1953	9	15	34666
1953	9	16	34903
1953	9	17	30742
1953	9	18	28298
1953	9	19	29723
1953	9	20	24463
1953	9	21	22310
1953	9	22	21496
1953	9	23	26095
1953	9	24	24567
1953	9	25	18824
1953	9	26	20763
1953	9	27	22277
1953	9	28	25293
1953	9	29	22666
1953	9	30	25456
1953	10	1	28209
1953	10	2	25984
1953	10	3	23361
1953	10	4	21983
1953	10	5	20641
1953	10	6	22380
1953	10	7	23177
1953	10	8	23507
1953	10	9	29538
1953	10	10	36205
1953	10	11	40056
1953	10	12	32727
1953	10	13	29091
1953	10	14	27850
1953	10	15	27073
1953	10	16	27675
1953	10	17	27676
1953	10	18	27089
1953	10	19	27270
1953	10	20	26762
1953	10	21	26819
1953	10	22	25261
1953	10	23	24014
1953	10	24	23920
1953	10	25	24682
1953	10	26	22362
1953	10	27	22679
1953	10	28	22407
1953	10	29	22230
1953	10	30	22338
1953	10	31	22259
1953	11	1	24988
1953	11	2	23558
1953	11	3	23431
1953	11	4	23345
1953	11	5	23226
1953	11	6	23015
1953	11	7	20976
1953	11	8	22856
1953	11	9	21543
1953	11	10	21809
1953	11	11	21988
1953	11	12	20485
1953	11	13	21302
1953	11	14	20488
1953	11	15	21753
1953	11	16	20578
1953	11	17	19915
1953	11	18	19616
1953	11	19	19399
1953	11	20	19533
1953	11	21	19380
1953	11	22	20835
1953	11	23	19880
1953	11	24	13916
1953	11	25	16845
1953	11	26	17187
1953	11	27	18803
1953	11	28	15076
1953	11	29	18948
1953	11	30	16781
1953	12	1	15128
1953	12	2	15378
1953	12	3	16075
1953	12	4	15189
1953	12	5	15819
1953	12	6	15019
1953	12	7	13432
1953	12	8	15828
1953	12	9	13106
1953	12	10	12729
1953	12	11	14512
1953	12	12	14552
1953	12	13	12245
1953	12	14	11770
1953	12	15	11116
1953	12	16	9628
1953	12	17	9121
1953	12	18	10723
1953	12	19	13660
1953	12	20	13782
1953	12	21	11141
1953	12	22	11605
1953	12	23	10675
1953	12	24	10374
1953	12	25	11061
1953	12	26	10371
1953	12	27	11246
1953	12	28	11609
1953	12	29	10647
1953	12	30	11699
1953	12	31	9112
1954	1	1	10845
1954	1	2	11427
1954	1	3	11169
1954	1	4	10968
1954	1	5	10068
1954	1	6	12481
1954	1	7	11229
1954	1	8	11280
1954	1	9	9964
1954	1	10	8573
1954	1	11	7643
1954	1	12	8455
1954	1	13	10669
1954	1	14	8355
1954	1	15	4690
1954	1	16	6922
1954	1	17	7219
1954	1	18	6295
1954	1	19	5694
1954	1	20	5596
1954	1	21	7573
1954	1	22	8302
1954	1	23	8593
1954	1	24	8374
1954	1	25	7747
1954	1	26	7871
1954	1	27	9126
1954	1	28	9603
1954	1	29	8605
1954	1	30	8453
1954	1	31	8450
1954	2	1	8428
1954	2	2	10438
1954	2	3	10097
1954	2	4	8946
1954	2	5	9011
1954	2	6	8108
1954	2	7	8500
1954	2	8	8563
1954	2	9	8615
1954	2	10	8456
1954	2	11	8909
1954	2	12	8670
1954	2	13	9031
1954	2	14	7906
1954	2	15	8739
1954	2	16	9418
1954	2	17	9490
1954	2	18	10749
1954	2	19	9715
1954	2	20	9499
1954	2	21	11031
1954	2	22	9091
1954	2	23	10997
1954	2	24	11042
1954	2	25	10762
1954	2	26	10927
1954	2	27	9942
1954	2	28	8651
1954	3	1	9291
1954	3	2	7526
1954	3	3	8142
1954	3	4	8055
1954	3	5	8282
1954	3	6	8405
1954	3	7	9255
1954	3	8	9188
1954	3	9	9563
1954	3	10	11256
1954	3	11	10487
1954	3	12	9735
1954	3	13	8641
1954	3	14	8796
1954	3	15	7879
1954	3	16	8869
1954	3	17	8686
1954	3	18	9795
1954	3	19	8728
1954	3	20	8438
1954	3	21	9067
1954	3	22	8232
1954	3	23	7804
1954	3	24	7826
1954	3	25	7684
1954	3	26	9145
1954	3	27	7154
1954	3	28	7424
1954	3	29	8948
1954	3	30	8741
1954	3	31	7889
1954	4	1	8913
1954	4	2	7821
1954	4	3	8411
1954	4	4	10355
1954	4	5	9303
1954	4	6	8382
1954	4	7	7862
1954	4	8	7615
1954	4	9	9804
1954	4	10	8986
1954	4	11	9032
1954	4	12	8993
1954	4	13	12415
1954	4	14	12784
1954	4	15	13581
1954	4	16	14119
1954	4	17	15229
1954	4	18	15018
1954	4	19	13707
1954	4	20	15083
1954	4	21	14037
1954	4	22	12751
1954	4	23	15667
1954	4	24	14128
1954	4	25	16229
1954	4	26	15186
1954	4	27	13989
1954	4	28	13424
1954	4	29	12425
1954	4	30	11527
1954	5	1	11192
1954	5	2	11908
1954	5	3	11354
1954	5	4	13265
1954	5	5	17008
1954	5	6	19535
1954	5	7	22044
1954	5	8	27704
1954	5	9	35859
1954	5	10	46726
1954	5	11	60393
1954	5	12	68128
1954	5	13	60231
1954	5	14	57821
1954	5	15	60390
1954	5	16	71477
1954	5	17	88379
1954	5	18	102169
1954	5	19	120081
1954	5	20	121640
1954	5	21	125322
1954	5	22	118980
1954	5	23	115325
1954	5	24	116979
1954	5	25	125115
1954	5	26	118577
1954	5	27	107794
1954	5	28	102633
1954	5	29	102524
1954	5	30	109240
1954	5	31	118565
1954	6	1	118020
1954	6	2	112577
1954	6	3	113695
1954	6	4	123332
1954	6	5	121270
1954	6	6	116263
1954	6	7	107761
1954	6	8	104430
1954	6	9	106801
1954	6	10	114081
1954	6	11	122422
1954	6	12	132717
1954	6	13	143232
1954	6	14	144291
1954	6	15	142350
1954	6	16	131448
1954	6	17	120690
1954	6	18	103698
1954	6	19	91890
1954	6	20	92090
1954	6	21	105139
1954	6	22	112929
1954	6	23	114514
1954	6	24	110557
1954	6	25	107080
1954	6	26	124520
1954	6	27	132164
1954	6	28	139997
1954	6	29	141154
1954	6	30	145214
1954	7	1	148512
1954	7	2	178651
1954	7	3	171744
1954	7	4	167358
1954	7	5	174034
1954	7	6	175900
1954	7	7	185473
1954	7	8	192028
1954	7	9	194103
1954	7	10	192587
1954	7	11	183232
1954	7	12	168966
1954	7	13	156801
1954	7	14	148652
1954	7	15	157361
1954	7	16	163936
1954	7	17	167778
1954	7	18	167435
1954	7	19	163202
1954	7	20	158181
1954	7	21	144490
1954	7	22	130131
1954	7	23	125171
1954	7	24	112260
1954	7	25	105241
1954	7	26	105123
1954	7	27	101531
1954	7	28	101690
1954	7	29	94881
1954	7	30	83100
1954	7	31	82897
1954	8	1	91250
1954	8	2	101485
1954	8	3	104299
1954	8	4	96261
1954	8	5	89244
1954	8	6	84029
1954	8	7	83844
1954	8	8	84334
1954	8	9	84080
1954	8	10	81233
1954	8	11	79464
1954	8	12	76414
1954	8	13	68451
1954	8	14	73025
1954	8	15	73475
1954	8	16	76836
1954	8	17	74287
1954	8	18	73665
1954	8	19	79136
1954	8	20	78017
1954	8	21	75511
1954	8	22	76761
1954	8	23	86022
1954	8	24	85091
1954	8	25	76688
1954	8	26	75789
1954	8	27	69698
1954	8	28	68348
1954	8	29	65455
1954	8	30	70615
1954	8	31	86154
1954	9	1	87719
1954	9	2	75781
1954	9	3	77296
1954	9	4	76826
1954	9	5	71200
1954	9	6	64082
1954	9	7	60547
1954	9	8	55941
1954	9	9	54156
1954	9	10	52319
1954	9	11	53506
1954	9	12	55327
1954	9	13	51793
1954	9	14	46010
1954	9	15	43819
1954	9	16	43733
1954	9	17	40145
1954	9	18	43296
1954	9	19	44887
1954	9	20	40903
1954	9	21	36585
1954	9	22	37097
1954	9	23	36385
1954	9	24	34395
1954	9	25	36108
1954	9	26	36226
1954	9	27	36220
1954	9	28	30064
1954	9	29	30613
1954	9	30	27880
1954	10	1	26351
1954	10	2	26605
1954	10	3	23682
1954	10	4	20491
1954	10	5	18876
1954	10	6	21764
1954	10	7	21402
1954	10	8	26997
1954	10	9	29419
1954	10	10	26593
1954	10	11	29956
1954	10	12	28931
1954	10	13	25394
1954	10	14	23999
1954	10	15	23777
1954	10	16	24249
1954	10	17	23591
1954	10	18	24086
1954	10	19	25274
1954	10	20	25796
1954	10	21	23429
1954	10	22	23754
1954	10	23	22300
1954	10	24	21330
1954	10	25	19778
1954	10	26	19001
1954	10	27	19527
1954	10	28	20219
1954	10	29	19156
1954	10	30	18358
1954	10	31	17510
1954	11	1	17526
1954	11	2	17132
1954	11	3	17388
1954	11	4	18688
1954	11	5	21813
1954	11	6	21321
1954	11	7	20130
1954	11	8	20502
1954	11	9	17912
1954	11	10	22152
1954	11	11	20549
1954	11	12	20844
1954	11	13	22095
1954	11	14	21230
1954	11	15	21293
1954	11	16	23061
1954	11	17	22549
1954	11	18	26009
1954	11	19	28266
1954	11	20	26598
1954	11	21	29034
1954	11	22	36097
1954	11	23	31845
1954	11	24	28744
1954	11	25	29070
1954	11	26	28899
1954	11	27	26183
1954	11	28	24351
1954	11	29	24066
1954	11	30	22665
1954	12	1	19583
1954	12	2	17915
1954	12	3	17962
1954	12	4	17354
1954	12	5	19642
1954	12	6	16661
1954	12	7	18450
1954	12	8	15561
1954	12	9	17333
1954	12	10	17139
1954	12	11	14081
1954	12	12	16340
1954	12	13	15978
1954	12	14	15279
1954	12	15	16230
1954	12	16	13305
1954	12	17	14609
1954	12	18	11994
1954	12	19	12749
1954	12	20	12097
1954	12	21	14130
1954	12	22	13035
1954	12	23	13701
1954	12	24	13073
1954	12	25	13977
1954	12	26	11504
1954	12	27	12008
1954	12	28	13723
1954	12	29	13052
1954	12	30	10855
1954	12	31	9976
1955	1	1	12931
1955	1	2	10022
1955	1	3	10139
1955	1	4	10817
1955	1	5	11645
1955	1	6	10833
1955	1	7	10546
1955	1	8	10639
1955	1	9	8964
1955	1	10	8877
1955	1	11	8438
1955	1	12	12522
1955	1	13	10100
1955	1	14	10919
1955	1	15	11382
1955	1	16	10273
1955	1	17	11094
1955	1	18	10148
1955	1	19	10001
1955	1	20	9603
1955	1	21	8393
1955	1	22	10928
1955	1	23	9627
1955	1	24	9923
1955	1	25	10791
1955	1	26	9282
1955	1	27	10240
1955	1	28	10293
1955	1	29	9771
1955	1	30	10167
1955	1	31	10853
1955	2	1	10402
1955	2	2	9792
1955	2	3	9017
1955	2	4	10471
1955	2	5	9221
1955	2	6	10622
1955	2	7	10377
1955	2	8	10309
1955	2	9	9689
1955	2	10	7317
1955	2	11	7941
1955	2	12	7703
1955	2	13	9508
1955	2	14	8877
1955	2	15	8605
1955	2	16	9595
1955	2	17	8382
1955	2	18	6819
1955	2	19	7220
1955	2	20	7863
1955	2	21	8273
1955	2	22	7871
1955	2	23	8800
1955	2	24	7813
1955	2	25	8594
1955	2	26	5091
1955	2	27	6789
1955	2	28	8351
1955	3	1	6484
1955	3	2	8140
1955	3	3	6579
1955	3	4	6041
1955	3	5	6616
1955	3	6	7577
1955	3	7	8863
1955	3	8	7112
1955	3	9	7487
1955	3	10	6728
1955	3	11	7658
1955	3	12	7743
1955	3	13	7964
1955	3	14	7714
1955	3	15	7242
1955	3	16	6908
1955	3	17	7999
1955	3	18	7092
1955	3	19	7490
1955	3	20	7555
1955	3	21	8197
1955	3	22	7341
1955	3	23	6654
1955	3	24	6332
1955	3	25	6192
1955	3	26	7148
1955	3	27	6859
1955	3	28	7754
1955	3	29	7880
1955	3	30	9136
1955	3	31	9018
1955	4	1	8835
1955	4	2	9267
1955	4	3	7753
1955	4	4	8378
1955	4	5	8518
1955	4	6	9280
1955	4	7	10554
1955	4	8	12033
1955	4	9	17756
1955	4	10	19979
1955	4	11	16831
1955	4	12	15555
1955	4	13	16043
1955	4	14	13892
1955	4	15	14094
1955	4	16	13470
1955	4	17	12663
1955	4	18	14017
1955	4	19	12963
1955	4	20	14825
1955	4	21	15367
1955	4	22	16455
1955	4	23	16996
1955	4	24	14621
1955	4	25	13140
1955	4	26	13835
1955	4	27	13862
1955	4	28	13038
1955	4	29	13259
1955	4	30	13581
1955	5	1	15451
1955	5	2	16820
1955	5	3	18030
1955	5	4	21711
1955	5	5	23762
1955	5	6	22177
1955	5	7	23001
1955	5	8	24606
1955	5	9	23939
1955	5	10	23475
1955	5	11	26839
1955	5	12	29167
1955	5	13	29217
1955	5	14	29121
1955	5	15	30709
1955	5	16	36419
1955	5	17	44921
1955	5	18	50838
1955	5	19	61473
1955	5	20	84244
1955	5	21	65050
1955	5	22	61389
1955	5	23	54074
1955	5	24	54703
1955	5	25	54378
1955	5	26	58793
1955	5	27	57350
1955	5	28	54994
1955	5	29	59227
1955	5	30	68871
1955	5	31	63404
1955	6	1	59252
1955	6	2	54925
1955	6	3	63214
1955	6	4	67002
1955	6	5	76277
1955	6	6	80508
1955	6	7	94757
1955	6	8	98820
1955	6	9	97706
1955	6	10	106370
1955	6	11	121465
1955	6	12	147170
1955	6	13	156947
1955	6	14	179853
1955	6	15	161262
1955	6	16	141536
1955	6	17	127647
1955	6	18	124326
1955	6	19	119412
1955	6	20	111333
1955	6	21	115497
1955	6	22	150085
1955	6	23	192074
1955	6	24	214331
1955	6	25	209185
1955	6	26	191513
1955	6	27	178569
1955	6	28	159813
1955	6	29	156318
1955	6	30	143735
1955	7	1	129549
1955	7	2	114726
1955	7	3	110626
1955	7	4	113463
1955	7	5	116617
1955	7	6	124169
1955	7	7	115186
1955	7	8	119409
1955	7	9	117784
1955	7	10	122044
1955	7	11	129151
1955	7	12	145401
1955	7	13	151713
1955	7	14	161878
1955	7	15	170296
1955	7	16	170317
1955	7	17	179956
1955	7	18	175094
1955	7	19	157710
1955	7	20	136560
1955	7	21	121661
1955	7	22	115804
1955	7	23	120160
1955	7	24	115213
1955	7	25	116469
1955	7	26	106164
1955	7	27	99117
1955	7	28	92624
1955	7	29	100841
1955	7	30	96561
1955	7	31	89586
1955	8	1	93419
1955	8	2	108061
1955	8	3	83301
1955	8	4	80074
1955	8	5	63969
1955	8	6	69064
1955	8	7	74691
1955	8	8	74395
1955	8	9	68312
1955	8	10	62838
1955	8	11	63291
1955	8	12	63944
1955	8	13	58968
1955	8	14	54600
1955	8	15	50550
1955	8	16	52601
1955	8	17	53070
1955	8	18	55188
1955	8	19	61152
1955	8	20	67475
1955	8	21	58711
1955	8	22	52828
1955	8	23	50741
1955	8	24	48896
1955	8	25	49070
1955	8	26	45785
1955	8	27	46892
1955	8	28	43129
1955	8	29	41296
1955	8	30	48910
1955	8	31	52188
1955	9	1	50565
1955	9	2	50128
1955	9	3	48549
1955	9	4	49500
1955	9	5	47392
1955	9	6	48504
1955	9	7	49062
1955	9	8	47386
1955	9	9	38588
1955	9	10	37809
1955	9	11	39059
1955	9	12	40412
1955	9	13	35946
1955	9	14	37991
1955	9	15	35610
1955	9	16	32530
1955	9	17	25712
1955	9	18	24735
1955	9	19	25919
1955	9	20	24007
1955	9	21	21163
1955	9	22	23188
1955	9	23	17480
1955	9	24	13850
1955	9	25	12316
1955	9	26	15616
1955	9	27	14773
1955	9	28	15523
1955	9	29	16083
1955	9	30	14232
1955	10	1	10377
1955	10	2	14448
1955	10	3	16702
1955	10	4	17651
1955	10	5	16049
1955	10	6	15183
1955	10	7	14491
1955	10	8	14714
1955	10	9	19664
1955	10	10	17070
1955	10	11	18529
1955	10	12	17033
1955	10	13	14997
1955	10	14	17800
1955	10	15	20355
1955	10	16	18900
1955	10	17	18412
1955	10	18	18875
1955	10	19	22172
1955	10	20	20356
1955	10	21	18896
1955	10	22	16669
1955	10	23	16702
1955	10	24	21641
1955	10	25	40674
1955	10	26	34817
1955	10	27	31939
1955	10	28	31119
1955	10	29	28695
1955	10	30	27360
1955	10	31	23375
1955	11	1	20645
1955	11	2	22649
1955	11	3	21474
1955	11	4	22463
1955	11	5	20799
1955	11	6	18194
1955	11	7	17702
1955	11	8	20471
1955	11	9	23765
1955	11	10	21266
1955	11	11	13399
1955	11	12	11578
1955	11	13	10162
1955	11	14	13573
1955	11	15	11226
1955	11	16	10976
1955	11	17	11119
1955	11	18	13334
1955	11	19	12679
1955	11	20	13282
1955	11	21	11627
1955	11	22	13113
1955	11	23	13210
1955	11	24	13860
1955	11	25	13401
1955	11	26	12074
1955	11	27	12083
1955	11	28	11754
1955	11	29	11370
1955	11	30	11153
1955	12	1	11938
1955	12	2	10725
1955	12	3	10955
1955	12	4	12762
1955	12	5	11825
1955	12	6	12146
1955	12	7	11472
1955	12	8	11835
1955	12	9	10640
1955	12	10	12099
1955	12	11	12760
1955	12	12	9055
1955	12	13	7662
1955	12	14	7844
1955	12	15	7987
1955	12	16	9007
1955	12	17	8447
1955	12	18	8679
1955	12	19	9429
1955	12	20	9472
1955	12	21	9336
1955	12	22	8229
1955	12	23	9805
1955	12	24	10242
1955	12	25	9836
1955	12	26	10997
1955	12	27	9948
1955	12	28	9427
1955	12	29	8511
1955	12	30	7965
1955	12	31	7437
1956	1	1	8171
1956	1	2	9589
1956	1	3	9986
1956	1	4	9128
1956	1	5	9001
1956	1	6	10628
1956	1	7	10172
1956	1	8	9531
1956	1	9	8955
1956	1	10	8876
1956	1	11	9233
1956	1	12	8900
1956	1	13	8847
1956	1	14	9085
1956	1	15	8906
1956	1	16	8521
1956	1	17	8432
1956	1	18	8905
1956	1	19	8540
1956	1	20	8298
1956	1	21	8255
1956	1	22	8253
1956	1	23	8577
1956	1	24	8679
1956	1	25	8278
1956	1	26	8281
1956	1	27	7263
1956	1	28	7552
1956	1	29	6960
1956	1	30	6156
1956	1	31	5815
1956	2	1	6487
1956	2	2	6167
1956	2	3	6938
1956	2	4	6469
1956	2	5	6102
1956	2	6	6809
1956	2	7	6701
1956	2	8	5895
1956	2	9	7138
1956	2	10	7104
1956	2	11	6601
1956	2	12	6627
1956	2	13	6048
1956	2	14	6432
1956	2	15	7152
1956	2	16	6017
1956	2	17	5913
1956	2	18	6443
1956	2	19	6481
1956	2	20	6759
1956	2	21	6799
1956	2	22	6964
1956	2	23	6920
1956	2	24	7774
1956	2	25	6630
1956	2	26	6805
1956	2	27	7456
1956	2	28	7263
1956	2	29	7255
1956	3	1	8266
1956	3	2	6753
1956	3	3	7594
1956	3	4	7596
1956	3	5	7405
1956	3	6	7124
1956	3	7	7169
1956	3	8	6936
1956	3	9	6231
1956	3	10	5320
1956	3	11	5910
1956	3	12	6921
1956	3	13	6276
1956	3	14	6334
1956	3	15	6126
1956	3	16	5983
1956	3	17	6248
1956	3	18	6747
1956	3	19	6925
1956	3	20	6657
1956	3	21	7827
1956	3	22	7040
1956	3	23	7672
1956	3	24	9047
1956	3	25	9431
1956	3	26	9349
1956	3	27	8633
1956	3	28	10542
1956	3	29	10831
1956	3	30	10278
1956	3	31	10365
1956	4	1	9504
1956	4	2	10201
1956	4	3	10161
1956	4	4	10670
1956	4	5	10244
1956	4	6	11412
1956	4	7	10345
1956	4	8	11884
1956	4	9	9739
1956	4	10	11837
1956	4	11	12564
1956	4	12	14820
1956	4	13	15650
1956	4	14	18849
1956	4	15	24076
1956	4	16	26914
1956	4	17	29988
1956	4	18	30232
1956	4	19	34924
1956	4	20	39634
1956	4	21	49042
1956	4	22	54354
1956	4	23	58169
1956	4	24	53775
1956	4	25	49584
1956	4	26	46519
1956	4	27	46154
1956	4	28	43414
1956	4	29	40501
1956	4	30	40842
1956	5	1	36604
1956	5	2	37447
1956	5	3	33034
1956	5	4	33016
1956	5	5	32164
1956	5	6	31112
1956	5	7	37485
1956	5	8	44927
1956	5	9	53041
1956	5	10	57918
1956	5	11	59167
1956	5	12	55116
1956	5	13	47148
1956	5	14	50151
1956	5	15	56022
1956	5	16	70278
1956	5	17	93734
1956	5	18	115233
1956	5	19	138497
1956	5	20	151734
1956	5	21	153018
1956	5	22	142547
1956	5	23	139713
1956	5	24	142866
1956	5	25	142215
1956	5	26	138349
1956	5	27	134523
1956	5	28	132673
1956	5	29	129301
1956	5	30	135658
1956	5	31	146982
1956	6	1	162349
1956	6	2	169332
1956	6	3	164510
1956	6	4	173973
1956	6	5	170864
1956	6	6	151229
1956	6	7	130440
1956	6	8	117986
1956	6	9	126569
1956	6	10	158544
1956	6	11	155841
1956	6	12	129339
1956	6	13	121023
1956	6	14	105262
1956	6	15	109290
1956	6	16	115207
1956	6	17	119514
1956	6	18	122206
1956	6	19	130355
1956	6	20	128745
1956	6	21	122044
1956	6	22	115952
1956	6	23	106144
1956	6	24	104630
1956	6	25	97049
1956	6	26	94628
1956	6	27	90968
1956	6	28	94160
1956	6	29	92301
1956	6	30	86080
1956	7	1	78554
1956	7	2	82200
1956	7	3	85623
1956	7	4	90049
1956	7	5	97370
1956	7	6	98251
1956	7	7	96284
1956	7	8	94692
1956	7	9	100410
1956	7	10	107468
1956	7	11	105051
1956	7	12	115746
1956	7	13	117180
1956	7	14	112582
1956	7	15	107836
1956	7	16	105128
1956	7	17	103683
1956	7	18	104642
1956	7	19	103271
1956	7	20	112102
1956	7	21	115923
1956	7	22	111806
1956	7	23	104714
1956	7	24	104423
1956	7	25	101668
1956	7	26	94134
1956	7	27	85063
1956	7	28	77990
1956	7	29	73507
1956	7	30	69331
1956	7	31	64807
1956	8	1	66491
1956	8	2	64165
1956	8	3	70120
1956	8	4	69159
1956	8	5	58898
1956	8	6	56541
1956	8	7	55588
1956	8	8	58776
1956	8	9	56327
1956	8	10	53768
1956	8	11	53155
1956	8	12	55327
1956	8	13	53751
1956	8	14	55405
1956	8	15	53663
1956	8	16	58653
1956	8	17	54812
1956	8	18	56960
1956	8	19	55875
1956	8	20	56052
1956	8	21	55115
1956	8	22	55186
1956	8	23	57751
1956	8	24	57511
1956	8	25	58051
1956	8	26	57278
1956	8	27	57197
1956	8	28	56739
1956	8	29	56373
1956	8	30	52724
1956	8	31	52133
1956	9	1	47565
1956	9	2	45894
1956	9	3	38091
1956	9	4	40856
1956	9	5	35719
1956	9	6	34015
1956	9	7	31019
1956	9	8	27885
1956	9	9	31030
1956	9	10	27693
1956	9	11	28528
1956	9	12	29031
1956	9	13	26925
1956	9	14	28695
1956	9	15	30748
1956	9	16	34144
1956	9	17	33038
1956	9	18	33536
1956	9	19	32070
1956	9	20	32780
1956	9	21	30690
1956	9	22	25828
1956	9	23	24179
1956	9	24	23936
1956	9	25	35820
1956	9	26	65622
1956	9	27	48381
1956	9	28	36432
1956	9	29	35788
1956	9	30	29156
1956	10	1	33393
1956	10	2	33924
1956	10	3	29035
