year	month	day	ARROW_sim
2005	10	27	13214.46
2005	10	28	13126.939
2005	10	29	13410.048
2005	10	30	12121.688
2005	10	31	10629.085
2005	11	1	9146.3721
2005	11	2	8709.8369
2005	11	3	9971.7803
2005	11	4	10803.342
2005	11	5	10137.644
2005	11	6	9118.9199
2005	11	7	8277.7617
2005	11	8	7332.0518
2005	11	9	6020.1328
2005	11	10	4832.9316
2005	11	11	4171.6118
2005	11	12	4198.0508
2005	11	13	4448.3047
2005	11	14	4498.1294
2005	11	15	4842.9312
2005	11	16	4925.3794
2005	11	17	4166.1958
2005	11	18	3054.0181
2005	11	19	2129.9536
2005	11	20	1621.8743
2005	11	21	1374.1671
2005	11	22	1226.6003
2005	11	23	1146.3721
2005	11	24	1099.9846
2005	11	25	1040.9431
2005	11	26	996.66302
2005	11	27	1033.3654
2005	11	28	1163.0986
2005	11	29	1183.2341
2005	11	30	1067.6199
2005	12	1	976.21899
2005	12	2	905.20685
2005	12	3	869.53284
2005	12	4	854.94733
2005	12	5	850.66241
2005	12	6	848.85449
2005	12	7	846.26947
2005	12	8	841.7782
2005	12	9	834.24292
2005	12	10	831.79901
2005	12	11	830.61285
2005	12	12	829.62512
2005	12	13	828.65753
2005	12	14	827.71643
2005	12	15	826.78827
2005	12	16	825.86493
2005	12	17	824.93396
2005	12	18	823.99835
2005	12	19	823.07141
2005	12	20	822.16302
2005	12	21	821.27765
2005	12	22	821.82294
2005	12	23	874.4939
2005	12	24	1428.9774
2005	12	25	3061.1653
2005	12	26	4798.6895
2005	12	27	5821.7681
2005	12	28	6567.917
2005	12	29	7497.5732
2005	12	30	8472.9512
2005	12	31	8759.0342
2006	1	1	7850.1167
2006	1	2	5912.6006
2006	1	3	4021.6577
2006	1	4	2786.5564
2006	1	5	2145.9702
2006	1	6	2072.4568
2006	1	7	2771.3323
2006	1	8	3428.5337
2006	1	9	3437.8145
2006	1	10	3439.0688
2006	1	11	4091.2131
2006	1	12	5161.3833
2006	1	13	5346.293
2006	1	14	4860.814
2006	1	15	4741.771
2006	1	16	4533.5918
2006	1	17	3689.2202
2006	1	18	2689.0652
2006	1	19	2087.1584
2006	1	20	1733.765
2006	1	21	1425.9037
2006	1	22	1244.0447
2006	1	23	1095.1516
2006	1	24	1022.4653
2006	1	25	1201.4518
2006	1	26	1288.5437
2006	1	27	1279.2207
2006	1	28	1549.7684
2006	1	29	1739.2529
2006	1	30	1684.4862
2006	1	31	1764.8678
2006	2	1	2127.2815
2006	2	2	2611.491
2006	2	3	3117.2349
2006	2	4	3282.0869
2006	2	5	3313.5476
2006	2	6	3453.5415
2006	2	7	3151.5981
2006	2	8	2448.2351
2006	2	9	1814.8595
2006	2	10	1433.1378
2006	2	11	1211.1191
2006	2	12	1072.1844
2006	2	13	985.30054
2006	2	14	928.82715
2006	2	15	895.37341
2006	2	16	860.34808
2006	2	17	826.04639
2006	2	18	805.79889
2006	2	19	798.90924
2006	2	20	794.9054
2006	2	21	791.66125
2006	2	22	792.00677
2006	2	23	805.19354
2006	2	24	947.33032
2006	2	25	1019.4782
2006	2	26	936.83643
2006	2	27	886.7251
2006	2	28	936.49249
2006	3	1	1692.5876
2006	3	2	2725.9197
2006	3	3	2805.0889
2006	3	4	2310.614
2006	3	5	1940.8904
2006	3	6	1849.5964
2006	3	7	1954.8566
2006	3	8	2164.7952
2006	3	9	2634.7051
2006	3	10	2865.9119
2006	3	11	2509.8647
2006	3	12	1946.4806
2006	3	13	1537.0646
2006	3	14	1352.6627
2006	3	15	1209.2776
2006	3	16	1087.1511
2006	3	17	1097.7994
2006	3	18	1269.6346
2006	3	19	1743.0598
2006	3	20	2306.8035
2006	3	21	2396.0957
2006	3	22	2230.1831
2006	3	23	2398.5371
2006	3	24	3052.8066
2006	3	25	4033.0171
2006	3	26	4766.4355
2006	3	27	5010.6367
2006	3	28	4898.3403
2006	3	29	4776.646
2006	3	30	4885.1938
2006	3	31	5424.9521
2006	4	1	6264.9419
2006	4	2	7239.1772
2006	4	3	8554.0879
2006	4	4	9442.874
2006	4	5	9302.9326
2006	4	6	9918.3242
2006	4	7	12255.679
2006	4	8	14356.877
2006	4	9	16318.113
2006	4	10	19269.732
2006	4	11	23230.268
2006	4	12	27741.314
2006	4	13	32649.361
2006	4	14	37295.281
2006	4	15	40302.188
2006	4	16	42345.621
2006	4	17	41326.016
2006	4	18	35421.277
2006	4	19	28385.904
2006	4	20	23563.389
2006	4	21	21122.869
2006	4	22	20900.305
2006	4	23	22225.086
2006	4	24	23957.934
2006	4	25	27031.402
2006	4	26	32930.621
2006	4	27	39581.32
2006	4	28	43057.191
2006	4	29	45268.551
2006	4	30	50066.223
2006	5	1	58272.578
2006	5	2	64119.625
2006	5	3	62833.23
2006	5	4	60482.406
2006	5	5	60220.395
2006	5	6	60101.965
2006	5	7	60218.402
2006	5	8	60869.512
2006	5	9	59625.813
2006	5	10	56231.578
2006	5	11	53109.242
2006	5	12	51047.008
2006	5	13	48144.816
2006	5	14	43391.082
2006	5	15	41663.316
2006	5	16	47409.84
2006	5	17	60029.699
2006	5	18	76436.242
2006	5	19	95573.5
2006	5	20	117882.24
2006	5	21	142564.77
2006	5	22	168207.39
2006	5	23	191283.44
2006	5	24	207485.81
2006	5	25	218461.34
2006	5	26	227136.67
2006	5	27	229088.38
2006	5	28	224011.17
2006	5	29	214186.86
2006	5	30	200168.66
2006	5	31	185697.66
2006	6	1	174368.95
2006	6	2	167257.86
2006	6	3	161096.88
2006	6	4	157358.13
2006	6	5	156680.38
2006	6	6	156159
2006	6	7	157601.06
2006	6	8	159173.44
2006	6	9	157032.5
2006	6	10	153872.25
2006	6	11	149993.5
2006	6	12	149241
2006	6	13	155710.92
2006	6	14	164163
2006	6	15	172174.52
2006	6	16	176251.59
2006	6	17	174573.77
2006	6	18	171849.36
2006	6	19	168684.38
2006	6	20	166086.02
2006	6	21	164841.5
2006	6	22	158392.69
2006	6	23	144376.61
2006	6	24	128471.48
2006	6	25	115472.52
2006	6	26	105846.02
2006	6	27	98692.258
2006	6	28	93645.32
2006	6	29	90704.695
2006	6	30	89868.898
2006	7	1	89728.852
2006	7	2	88794.117
2006	7	3	86978.133
2006	7	4	84359.703
2006	7	5	81187.547
2006	7	6	77872.172
2006	7	7	75562.594
2006	7	8	74017.148
2006	7	9	70842.133
2006	7	10	67064.313
2006	7	11	65290.16
2006	7	12	65149.68
2006	7	13	63250.219
2006	7	14	60125.137
2006	7	15	58227.191
2006	7	16	55473.168
2006	7	17	50139.574
2006	7	18	42040.035
2006	7	19	33901.398
2006	7	20	27892.953
2006	7	21	23585.342
2006	7	22	20610.934
2006	7	23	18470.332
2006	7	24	17063.398
2006	7	25	16302.415
2006	7	26	15885.638
2006	7	27	15545.729
2006	7	28	15242.316
2006	7	29	15264.677
2006	7	30	15505.19
2006	7	31	15322.761
2006	8	1	15070.64
2006	8	2	15324.811
2006	8	3	15891.243
2006	8	4	16999.111
2006	8	5	18107.342
2006	8	6	18727.939
2006	8	7	19441.203
2006	8	8	20452.277
2006	8	9	20569.604
2006	8	10	18566.439
2006	8	11	15677.307
2006	8	12	14950.602
2006	8	13	18199.596
2006	8	14	23196.646
2006	8	15	28343.275
2006	8	16	33238.77
2006	8	17	34222.477
2006	8	18	29215.443
2006	8	19	21657.215
2006	8	20	15443.611
2006	8	21	11432.799
2006	8	22	9348.4346
2006	8	23	8419.8809
2006	8	24	8053.4565
2006	8	25	8259.9453
2006	8	26	9591.6748
2006	8	27	11667.031
2006	8	28	13076.021
2006	8	29	12968.808
2006	8	30	11090.293
2006	8	31	9789.4844
2006	9	1	12022.369
2006	9	2	14559.913
2006	9	3	15680.492
2006	9	4	17685.164
2006	9	5	19406.068
2006	9	6	18346.748
2006	9	7	14852.941
2006	9	8	11163.923
2006	9	9	8176.064
2006	9	10	6369.7974
2006	9	11	6122.6582
2006	9	12	7707.5024
2006	9	13	10239.362
2006	9	14	13248.705
2006	9	15	16372.854
2006	9	16	18415.844
2006	9	17	18783.229
2006	9	18	18734.631
2006	9	19	20183.02
2006	9	20	22853.783
2006	9	21	23839.287
2006	9	22	22273.424
2006	9	23	21183.537
2006	9	24	20977.971
2006	9	25	20163.857
2006	9	26	18129.467
2006	9	27	14970.67
2006	9	28	12096.04
2006	9	29	10123.261
2006	9	30	8740.2783
2006	10	1	7714.3965
2006	10	2	6707.1479
2006	10	3	5765.7158
2006	10	4	4956.0879
2006	10	5	4264.5322
2006	10	6	3605.7539
2006	10	7	3088.6367
2006	10	8	2921.5713
2006	10	9	3284.8271
2006	10	10	3888.4922
2006	10	11	4169.6211
2006	10	12	4202.2119
2006	10	13	3995.0723
2006	10	14	3433.6956
2006	10	15	3007.9509
2006	10	16	3872.6511
2006	10	17	6791.3955
2006	10	18	10174.895
2006	10	19	11600.171
2006	10	20	11119.725
2006	10	21	10285.26
2006	10	22	9523.4639
2006	10	23	8394.3164
2006	10	24	7032.1221
2006	10	25	5782.2642
2006	10	26	5050.6919
2006	10	27	4890.1123
2006	10	28	5605.3423
2006	10	29	7911.7319
2006	10	30	11008.805
2006	10	31	13487.824
2006	11	1	14593.466
2006	11	2	14001.695
2006	11	3	11414.534
2006	11	4	7929.2114
2006	11	5	5723.042
2006	11	6	6224.8887
2006	11	7	8608.5801
2006	11	8	12780.563
2006	11	9	17305.287
2006	11	10	19466.904
2006	11	11	19886.518
2006	11	12	20171.363
2006	11	13	19685.258
2006	11	14	16930.531
2006	11	15	13095.616
2006	11	16	9444.1543
2006	11	17	6940.1865
2006	11	18	5471.9805
2006	11	19	4303.9072
2006	11	20	3584.9583
2006	11	21	3449.5642
2006	11	22	3868.0994
2006	11	23	4401.833
2006	11	24	4513.7886
2006	11	25	4154.2534
2006	11	26	3651.4404
2006	11	27	3096.1572
2006	11	28	2529.05
2006	11	29	2070.2847
2006	11	30	1772.119
2006	12	1	1602.3627
2006	12	2	1523.7363
2006	12	3	1492.139
2006	12	4	1462.7341
2006	12	5	1411.0647
2006	12	6	1332.6747
2006	12	7	1270.7638
2006	12	8	1256.0944
2006	12	9	1279.5909
2006	12	10	1334.3271
2006	12	11	1403.3474
2006	12	12	1715.6178
2006	12	13	3327.8789
2006	12	14	5234.4619
2006	12	15	5421.4619
2006	12	16	4885.5796
2006	12	17	4052.4578
2006	12	18	2976.5417
2006	12	19	2314.9006
2006	12	20	1829.6305
2006	12	21	1521.4336
2006	12	22	1382.0625
2006	12	23	1394.8246
2006	12	24	1405.6427
2006	12	25	1351.79
2006	12	26	1293.2295
2006	12	27	1208.6777
2006	12	28	1215.9639
2006	12	29	1206.2621
2006	12	30	1127.5842
2006	12	31	1073.1982
2007	1	1	1040.8691
2007	1	2	1028.1093
2007	1	3	1036.725
2007	1	4	1326.8784
2007	1	5	1775.5961
2007	1	6	1775.528
2007	1	7	1493.1371
2007	1	8	1350.2721
2007	1	9	1281.0723
2007	1	10	1181.6604
2007	1	11	1116.6576
2007	1	12	1074.5374
2007	1	13	1020.4261
2007	1	14	995.04913
2007	1	15	968.51257
2007	1	16	947.73718
2007	1	17	942.8222
2007	1	18	941.69629
2007	1	19	937.46149
2007	1	20	933.74835
2007	1	21	932.76331
2007	1	22	930.90643
2007	1	23	930.40637
2007	1	24	938.57227
2007	1	25	1025.5703
2007	1	26	1117.2532
2007	1	27	1141.6359
2007	1	28	1112.0222
2007	1	29	1039.4271
2007	1	30	988.16956
2007	1	31	955.00189
2007	2	1	940.16357
2007	2	2	935.02295
2007	2	3	933.63989
2007	2	4	932.78809
2007	2	5	928.68237
2007	2	6	925.57159
2007	2	7	922.67224
2007	2	8	921.88104
2007	2	9	929.86316
2007	2	10	1042.6667
2007	2	11	1213.1326
2007	2	12	1267.9922
2007	2	13	1363.1361
2007	2	14	1464.4071
2007	2	15	1365.9519
2007	2	16	1274.5637
2007	2	17	1821.7001
2007	2	18	3357.7981
2007	2	19	4276.873
2007	2	20	4436.6885
2007	2	21	4656.8008
2007	2	22	4500.9985
2007	2	23	3743.1248
2007	2	24	2706.9158
2007	2	25	2077.2747
2007	2	26	1704.4435
2007	2	27	1487.2742
2007	2	28	1325.5449
2007	3	1	1148.3785
2007	3	2	1015.581
2007	3	3	921.98315
2007	3	4	856.54663
2007	3	5	819.09662
2007	3	6	908.57794
2007	3	7	1427.6733
2007	3	8	2246.7092
2007	3	9	2919.1458
2007	3	10	4102.6333
2007	3	11	6131.6973
2007	3	12	9341.1064
2007	3	13	14596.101
2007	3	14	18911.332
2007	3	15	18429.348
2007	3	16	15758.613
2007	3	17	14225.071
2007	3	18	13765.571
2007	3	19	13523.186
2007	3	20	12215.272
2007	3	21	10535.119
2007	3	22	9746.915
2007	3	23	9442.5791
2007	3	24	10269.994
2007	3	25	11962.871
2007	3	26	14472.313
2007	3	27	15540.513
2007	3	28	13865.515
2007	3	29	13199.004
2007	3	30	13499.323
2007	3	31	13281.052
2007	4	1	12386.406
2007	4	2	11227.203
2007	4	3	9915.9688
2007	4	4	8451.6973
2007	4	5	7353.3604
2007	4	6	6564.1777
2007	4	7	5985.4937
2007	4	8	6295.23
2007	4	9	7519.4399
2007	4	10	9427.3193
2007	4	11	12590.525
2007	4	12	15079.456
2007	4	13	16346.391
2007	4	14	17465.691
2007	4	15	17913.152
2007	4	16	17658.521
2007	4	17	16246.49
2007	4	18	14845.415
2007	4	19	15203.29
2007	4	20	16224.842
2007	4	21	16947.086
2007	4	22	17313.404
2007	4	23	17897.154
2007	4	24	19151.08
2007	4	25	21603.844
2007	4	26	24059.975
2007	4	27	26059.736
2007	4	28	28674.699
2007	4	29	32198.01
2007	4	30	36576.781
2007	5	1	37993.754
2007	5	2	37194.523
2007	5	3	37235.203
2007	5	4	37921.512
2007	5	5	36686.297
2007	5	6	33979.848
2007	5	7	34105.547
2007	5	8	38010.031
2007	5	9	45422.793
2007	5	10	53078.82
2007	5	11	58256.168
2007	5	12	64296.41
2007	5	13	72589.383
2007	5	14	79850.594
2007	5	15	83146.039
2007	5	16	84554.523
2007	5	17	87810.695
2007	5	18	93314.078
2007	5	19	100702.91
2007	5	20	109917.61
2007	5	21	118746.9
2007	5	22	123624.67
2007	5	23	124404.94
2007	5	24	121583.38
2007	5	25	115529.84
2007	5	26	106685.92
2007	5	27	96615.719
2007	5	28	90315.273
2007	5	29	90127.953
2007	5	30	93148.906
2007	5	31	97586.016
2007	6	1	105286.94
2007	6	2	117751.92
2007	6	3	135573.17
2007	6	4	156052.14
2007	6	5	176179.56
2007	6	6	194057.02
2007	6	7	207569.22
2007	6	8	216150.77
2007	6	9	218864.09
2007	6	10	219753.06
2007	6	11	222205.34
2007	6	12	223779.27
2007	6	13	220986.16
2007	6	14	209771.59
2007	6	15	193270.31
2007	6	16	176112.72
2007	6	17	159040.81
2007	6	18	144353.16
2007	6	19	134695.94
2007	6	20	130135.04
2007	6	21	129183.49
2007	6	22	133199.78
2007	6	23	141852.86
2007	6	24	148871.84
2007	6	25	148204.11
2007	6	26	141934.98
2007	6	27	134454.84
2007	6	28	126069.78
2007	6	29	118277.8
2007	6	30	112546.08
2007	7	1	109703.34
2007	7	2	109229.87
2007	7	3	109168.88
2007	7	4	109600.57
2007	7	5	111250.46
2007	7	6	112743.12
2007	7	7	112717.03
2007	7	8	112666.11
2007	7	9	112058.94
2007	7	10	109748.87
2007	7	11	105970.59
2007	7	12	101934
2007	7	13	97450.547
2007	7	14	92416.859
2007	7	15	87108.289
2007	7	16	81329.539
2007	7	17	76076.813
2007	7	18	71198.961
2007	7	19	66095.844
2007	7	20	60934.453
2007	7	21	57202.848
2007	7	22	53424.438
2007	7	23	48022.871
2007	7	24	43091.855
2007	7	25	38876.809
2007	7	26	34218.633
2007	7	27	29400.816
2007	7	28	25209.697
2007	7	29	21744.906
2007	7	30	19051.693
2007	7	31	16952.662
2007	8	1	15188.053
2007	8	2	13817.094
2007	8	3	12778.198
2007	8	4	11934.436
2007	8	5	11263.518
2007	8	6	10789.492
2007	8	7	10682.917
2007	8	8	10960.962
2007	8	9	11081.533
2007	8	10	10997.75
2007	8	11	11334.69
2007	8	12	13664.34
2007	8	13	19337.385
2007	8	14	27148.465
2007	8	15	34038.844
2007	8	16	36340.332
2007	8	17	33309.293
2007	8	18	28070.297
2007	8	19	21711.535
2007	8	20	15424.546
2007	8	21	11671.782
2007	8	22	10559.265
2007	8	23	11750.217
2007	8	24	13069.831
2007	8	25	12335.85
2007	8	26	10205.425
2007	8	27	8069.3848
2007	8	28	7451.8711
2007	8	29	8704.5898
2007	8	30	11339.821
2007	8	31	15934.273
2007	9	1	21076.717
2007	9	2	23044.393
2007	9	3	20590.02
2007	9	4	17141.299
2007	9	5	16438.719
2007	9	6	16228.649
2007	9	7	14254.941
2007	9	8	11362.53
2007	9	9	8583.5049
2007	9	10	6775.3354
2007	9	11	5836.1045
2007	9	12	5738.9595
2007	9	13	6066.5898
2007	9	14	6275.2139
2007	9	15	6493.1992
2007	9	16	7491.2959
2007	9	17	9551.2666
2007	9	18	11842.409
2007	9	19	11927.558
2007	9	20	9548.7471
2007	9	21	7002.3379
2007	9	22	5570.5513
2007	9	23	6690.3848
2007	9	24	9129.4092
2007	9	25	10309.438
2007	9	26	10535.236
2007	9	27	10916.315
2007	9	28	11854.35
2007	9	29	12877.882
2007	9	30	14661.562
2007	10	1	15996.728
2007	10	2	15664.48
2007	10	3	16040.447
2007	10	4	17243.488
2007	10	5	17502.559
2007	10	6	15340.8
2007	10	7	11785.34
2007	10	8	9106.7031
2007	10	9	7887.52
2007	10	10	7809.8472
2007	10	11	7868.6421
2007	10	12	7982.6504
2007	10	13	7774.8979
2007	10	14	7055.3135
2007	10	15	6234.4346
2007	10	16	5476.7397
2007	10	17	4867.8857
2007	10	18	4780.7832
2007	10	19	5252.0322
2007	10	20	5565.1216
2007	10	21	6753.5493
2007	10	22	7488.6558
2007	10	23	6645.8677
2007	10	24	7109.3936
2007	10	25	8702.583
2007	10	26	9423.8057
2007	10	27	9036.1377
2007	10	28	9262.6152
2007	10	29	11046.023
2007	10	30	12453.932
2007	10	31	11460.139
2007	11	1	8506.627
2007	11	2	5811.4268
2007	11	3	4156.6558
2007	11	4	3257.6926
2007	11	5	2892.9753
2007	11	6	2673.522
2007	11	7	2404.9524
2007	11	8	2245.5898
2007	11	9	2505.6985
2007	11	10	3010.3242
2007	11	11	3171.0217
2007	11	12	3212.8579
2007	11	13	3338.2529
2007	11	14	3500.5906
2007	11	15	3296.0249
2007	11	16	2749.0193
2007	11	17	2649.3416
2007	11	18	3901.3191
2007	11	19	5329.2495
2007	11	20	5016.3945
2007	11	21	4015.6592
2007	11	22	3300.842
2007	11	23	2748.1887
2007	11	24	2229.2969
2007	11	25	1772.7357
2007	11	26	1471.4426
2007	11	27	1283.4979
2007	11	28	1181.3915
2007	11	29	1086.2894
2007	11	30	1036.3336
2007	12	1	1049.3741
2007	12	2	1074.2731
2007	12	3	1080.5063
2007	12	4	1108.4646
2007	12	5	1631.355
2007	12	6	2767.866
2007	12	7	3010.2153
2007	12	8	2309.9722
2007	12	9	1844.6689
2007	12	10	1748.0745
2007	12	11	1869.1454
2007	12	12	1740.3917
2007	12	13	1457.2693
2007	12	14	1241.2656
2007	12	15	1090.5127
2007	12	16	998.72998
2007	12	17	934.45697
2007	12	18	922.60333
2007	12	19	922.34692
2007	12	20	918.38696
2007	12	21	920.18005
2007	12	22	913.90833
2007	12	23	900.67865
2007	12	24	895.01831
2007	12	25	893.92175
2007	12	26	898.9104
2007	12	27	897.15424
2007	12	28	890.85632
2007	12	29	886.91382
2007	12	30	883.6756
2007	12	31	882.02271
2008	1	1	880.59467
2008	1	2	882.1731
2008	1	3	895.4082
2008	1	4	926.6167
2008	1	5	981.28125
2008	1	6	1240.9811
2008	1	7	1665.4999
2008	1	8	1641.3799
2008	1	9	1355.3262
2008	1	10	1357.2397
2008	1	11	1556.295
2008	1	12	1556.2852
2008	1	13	1337.9795
2008	1	14	1211.7615
2008	1	15	1198.2283
2008	1	16	1374.863
2008	1	17	1406.0852
2008	1	18	1238.9116
2008	1	19	1156.1193
2008	1	20	1155.8435
2008	1	21	1149.2228
2008	1	22	1033.0206
2008	1	23	919.97614
2008	1	24	847.88196
2008	1	25	800.56555
2008	1	26	776.64484
2008	1	27	759.60449
2008	1	28	754.0437
2008	1	29	750.5296
2008	1	30	746.41467
2008	1	31	740.01111
2008	2	1	735.85071
2008	2	2	734.85571
2008	2	3	734.0188
2008	2	4	733.27826
2008	2	5	732.60364
2008	2	6	731.99261
2008	2	7	733.04523
2008	2	8	764.23431
2008	2	9	809.34509
2008	2	10	898.90314
2008	2	11	915.86676
2008	2	12	873.31451
2008	2	13	928.05927
2008	2	14	1043.202
2008	2	15	1196.0161
2008	2	16	1160.3944
2008	2	17	1008.567
2008	2	18	1003.3336
2008	2	19	1019.2312
2008	2	20	992.92682
2008	2	21	1027.925
2008	2	22	1078.6376
2008	2	23	1024.333
2008	2	24	998.50964
2008	2	25	1119.8669
2008	2	26	1257.7218
2008	2	27	1378.0994
2008	2	28	1522.7679
2008	2	29	1649.0211
2008	3	1	1609.0323
2008	3	2	1466.4064
2008	3	3	1534.95
2008	3	4	1873.4509
2008	3	5	2307.5405
2008	3	6	2597.719
2008	3	7	2608.8723
2008	3	8	2342.5059
2008	3	9	1987.9532
2008	3	10	1774.6807
2008	3	11	1710.1824
2008	3	12	2064.9067
2008	3	13	2869.2556
2008	3	14	3366.7214
2008	3	15	3341.4797
2008	3	16	3496.0647
2008	3	17	3959.8188
2008	3	18	4021.1421
2008	3	19	3522.8013
2008	3	20	2993.6753
2008	3	21	2585.8823
2008	3	22	2287.6621
2008	3	23	2071.1233
2008	3	24	1825.7249
2008	3	25	1643.8934
2008	3	26	1581.4287
2008	3	27	1545.1744
2008	3	28	1433.6353
2008	3	29	1295.5216
2008	3	30	1223.9857
2008	3	31	1196.0562
2008	4	1	1189.1458
2008	4	2	1280.2328
2008	4	3	1515.4213
2008	4	4	1823.4034
2008	4	5	2156.1399
2008	4	6	2405.2183
2008	4	7	2810.7144
2008	4	8	3444.2625
2008	4	9	4022.6025
2008	4	10	4469.3931
2008	4	11	4732.896
2008	4	12	4956.0923
2008	4	13	5292.6821
2008	4	14	5921.1304
2008	4	15	6996.6655
2008	4	16	9080.082
2008	4	17	11665.298
2008	4	18	13383.552
2008	4	19	13825.134
2008	4	20	12693.454
2008	4	21	10585.971
2008	4	22	8382.0781
2008	4	23	6438.4009
2008	4	24	4869.4478
2008	4	25	3560.2004
2008	4	26	2805.7356
2008	4	27	2671.7517
2008	4	28	3124.8572
2008	4	29	4451.3721
2008	4	30	6746.6396
2008	5	1	9442.8438
2008	5	2	11747.953
2008	5	3	13319.881
2008	5	4	14789.883
2008	5	5	16183.395
2008	5	6	17877.025
2008	5	7	21416.672
2008	5	8	27063.928
2008	5	9	33570.828
2008	5	10	37621.941
2008	5	11	37586.348
2008	5	12	35502.227
2008	5	13	34049.84
2008	5	14	34045.438
2008	5	15	32816.547
2008	5	16	30465.094
2008	5	17	31118.926
2008	5	18	35288.781
2008	5	19	42247.313
2008	5	20	52554.66
2008	5	21	63912.699
2008	5	22	73317.656
2008	5	23	78551.273
2008	5	24	78557.625
2008	5	25	77644.594
2008	5	26	79044.781
2008	5	27	80645.164
2008	5	28	79393.164
2008	5	29	74180.875
2008	5	30	68870.664
2008	5	31	64821.102
2008	6	1	60265.953
2008	6	2	56095.574
2008	6	3	52133.832
2008	6	4	48756.539
2008	6	5	46293.305
2008	6	6	44053.406
2008	6	7	42569.5
2008	6	8	41862.582
2008	6	9	41350.086
2008	6	10	41211.504
2008	6	11	43721.426
2008	6	12	48100.961
2008	6	13	49804.613
2008	6	14	47694.219
2008	6	15	45266.883
2008	6	16	44997.113
2008	6	17	43980.137
2008	6	18	39371.152
2008	6	19	32814.043
2008	6	20	26258.574
2008	6	21	20961.307
2008	6	22	19194.963
2008	6	23	21478.965
2008	6	24	26717.99
2008	6	25	29328.107
2008	6	26	27011.313
2008	6	27	24633.064
2008	6	28	23846.818
2008	6	29	24202.561
2008	6	30	24923.666
2008	7	1	23969.479
2008	7	2	20998.754
2008	7	3	18238.537
2008	7	4	16683.705
2008	7	5	16096.392
2008	7	6	16505.551
2008	7	7	17282.428
2008	7	8	17727.156
2008	7	9	17185.123
2008	7	10	15692.868
2008	7	11	14424.904
2008	7	12	13727.563
2008	7	13	12868.431
2008	7	14	11682.78
2008	7	15	11615.113
2008	7	16	13436.987
2008	7	17	14244.965
2008	7	18	12430.446
2008	7	19	9984.2295
2008	7	20	7693.3599
2008	7	21	6044.0547
2008	7	22	5714.8838
2008	7	23	6623.604
2008	7	24	7723.1348
2008	7	25	8332.792
2008	7	26	8030.1479
2008	7	27	7003.9297
2008	7	28	6786.1167
2008	7	29	7694.0991
2008	7	30	8194.5635
2008	7	31	7416.3579
2008	8	1	7186.0791
2008	8	2	7745.354
2008	8	3	7613.6475
2008	8	4	6637.1484
2008	8	5	5681.6855
2008	8	6	5238.5396
2008	8	7	4835.1343
2008	8	8	4745.0122
2008	8	9	5420.4893
2008	8	10	5886.3564
2008	8	11	6354.3701
2008	8	12	6983.856
2008	8	13	7101.7354
2008	8	14	7150.9985
2008	8	15	6598.4785
2008	8	16	5484.9805
2008	8	17	4539.8428
2008	8	18	3783.7349
2008	8	19	3330.8359
2008	8	20	3382.324
2008	8	21	4850.1348
2008	8	22	9122.2314
2008	8	23	15183.265
2008	8	24	18577.701
2008	8	25	17884.682
2008	8	26	17214.035
2008	8	27	19288.326
2008	8	28	20685.584
2008	8	29	17753.338
2008	8	30	13173.866
2008	8	31	11136.77
2008	9	1	11340.902
2008	9	2	12602.544
2008	9	3	14890.07
2008	9	4	17231.732
2008	9	5	19711.742
2008	9	6	22117.574
2008	9	7	22411.006
2008	9	8	19427.475
2008	9	9	15284.581
2008	9	10	12080.099
2008	9	11	9948.207
2008	9	12	8969.1855
2008	9	13	9169.3164
2008	9	14	10616.103
2008	9	15	11683.324
2008	9	16	10982.066
2008	9	17	9621.5107
2008	9	18	8739.4023
2008	9	19	7882.6265
2008	9	20	6278.3467
2008	9	21	4644.4307
2008	9	22	3711.231
2008	9	23	3575.9922
2008	9	24	4219.1704
2008	9	25	5790.3799
2008	9	26	9183.3662
2008	9	27	14691.069
2008	9	28	19879.303
2008	9	29	19768.217
2008	9	30	15203
2008	10	1	10913.699
2008	10	2	7798.3833
2008	10	3	5972.8081
2008	10	4	5098.2681
2008	10	5	4830.6445
2008	10	6	5483.0542
2008	10	7	7411.6763
2008	10	8	8828.4082
2008	10	9	8528.1797
2008	10	10	8289.9619
2008	10	11	9087.3574
2008	10	12	9299.4912
2008	10	13	7825.7129
2008	10	14	6050.687
2008	10	15	4694.1958
2008	10	16	3826.3167
2008	10	17	3365.1125
2008	10	18	3158.0349
2008	10	19	3322.9487
2008	10	20	3725.0315
2008	10	21	3637.8813
2008	10	22	3096.2583
2008	10	23	2945.3762
2008	10	24	3262.594
2008	10	25	3461.1609
2008	10	26	3145.7346
2008	10	27	2711.041
2008	10	28	2360.1082
2008	10	29	2082.9226
2008	10	30	1815.8389
2008	10	31	1522.1741
2008	11	1	1359.5819
2008	11	2	1433.6156
2008	11	3	2056.3064
2008	11	4	3757.8484
2008	11	5	5184.2231
2008	11	6	5338.9751
2008	11	7	4925.4507
2008	11	8	4490.8779
2008	11	9	4344.4731
2008	11	10	4102.5591
2008	11	11	3761.9624
2008	11	12	3521.988
2008	11	13	3611.8682
2008	11	14	4067.6523
2008	11	15	4151.8149
2008	11	16	3682.5908
2008	11	17	3214.4519
2008	11	18	3039.9199
2008	11	19	2916.3428
2008	11	20	2526.7717
2008	11	21	2224.5359
2008	11	22	2375.6543
2008	11	23	2786.2009
2008	11	24	2742.5874
2008	11	25	2176.3552
